word,count,mean,std,min,max
scales,17,1.429529411764706,0.5428815402848093,0.761,2.591
eccentric,18,1.2340555555555557,0.5428304904461656,0.457,2.701
resolutions,19,1.0146842105263156,0.5428130484247464,0.063,2.281
lending,3,1.1933333333333334,0.5428101775841062,0.651,1.935
binds,5,0.7813999999999999,0.5428044215000464,0.116,1.656
movable,5,0.6538,0.5427660269397856,0.158,1.489
saviour,10,1.6442999999999999,0.5427631251291857,0.777,2.803
detested,8,1.635625,0.542741867166151,0.846,2.675
preachers,13,1.329153846153846,0.5427179244894442,0.514,2.235
transmission,4,0.9862500000000001,0.5426989842444889,0.474,1.798
hoopington,10,0.7037000000000001,0.542692555688762,0.139,1.678
numberless,7,1.245428571428571,0.5426534956365163,0.645,2.062
lingeringly,3,0.7786666666666666,0.5426320627787815,0.021,1.263
stung,15,1.3309333333333333,0.5426218409004767,0.411,1.993
headmaster,3,1.1426666666666667,0.5425804599831766,0.673,1.903
exponent,4,1.6132499999999999,0.5425709055045247,0.743,2.211
projector,8,1.6285000000000003,0.54256312996738,0.993,2.552
becomingly,2,1.2455,0.5425000000000001,0.703,1.788
leased,2,1.2735,0.5425000000000001,0.731,1.816
supplementing,2,1.2865,0.5425,0.744,1.829
satirical,6,1.51,0.5424481542046208,0.591,2.293
straits,6,1.1848333333333334,0.5423923600330504,0.635,2.183
bunker,10,1.0926,0.5422955282869295,0.435,1.99
endless,37,0.8214324324324324,0.5422664419667443,0.016,2.203
characterized,12,1.64925,0.5422613338296091,1.034,3.18
inductive,3,2.085,0.5422441024729238,1.428,2.756
industrious,16,1.366625,0.5422118906617597,0.432,2.356
sticking,29,1.093793103448276,0.5421819505836066,0.103,2.644
calmest,3,1.9123333333333334,0.5421453269701358,1.522,2.679
overcoming,3,1.1580000000000001,0.5421309804834991,0.665,1.913
shutting,13,0.8791538461538461,0.5421228708517947,0.153,1.661
fastidious,12,1.2550833333333336,0.5421221354291137,0.215,2.494
pottery,5,1.3438,0.5421156334215054,0.393,2.008
consternation,21,1.301904761904762,0.5421132287949328,0.368,2.878
hilltop,3,1.4353333333333333,0.5420998268051949,0.817,2.137
trotting,7,1.2474285714285713,0.5420708591379273,0.392,2.029
spreading,32,0.9912812500000001,0.5420515562641965,0.24,2.425
gases,5,0.9504000000000001,0.5420511414986597,0.3,1.743
driven,117,0.8497094017094017,0.5420256886685032,0.003,2.522
complying,7,1.1347142857142858,0.5420102039855798,0.517,1.965
endowing,2,1.431,0.542,0.889,1.973
sinners,9,0.9966666666666667,0.5419337802925946,0.399,2.266
eyebrows,29,0.823448275862069,0.5419282676928872,0.146,2.447
solidly,7,1.346,0.5419008870896702,0.472,1.885
chattering,10,1.0161,0.5417906329939639,0.18,2.121
ecstatic,5,1.1438,0.5417838683460408,0.504,1.878
mitchells,3,0.8566666666666666,0.541750455058005,0.291,1.587
platforms,17,1.124705882352941,0.5417489938323274,0.254,2.232
interpretations,8,1.2876249999999998,0.5417257003087448,0.62,2.493
successor,16,1.744875,0.5416792033805617,0.713,2.45
submit,42,0.9247619047619047,0.5416553028635291,0.008,2.088
builders,3,1.013,0.5416437943888954,0.63,1.779
weakness,76,0.9253289473684213,0.5415944877507984,0.009,3.333
clump,16,0.783,0.541558514843964,0.046,2.371
female,59,1.1514067796610168,0.541531573132905,0.096,3.693
shrug,10,0.6498999999999999,0.5415039150366321,0.134,1.624
quoting,2,1.4344999999999999,0.5415,0.893,1.976
yellowlegs,2,1.8915,0.5414999999999999,1.35,2.433
pops,2,2.0045,0.5414999999999999,1.463,2.546
provings,2,2.3955,0.5414999999999999,1.854,2.937
abiding,5,1.113,0.5414764999517523,0.332,1.78
deplorable,9,1.7332222222222222,0.5413646907538963,0.64,2.449
cluster,6,1.0278333333333334,0.541361683370944,0.377,1.924
unpromising,4,1.7429999999999999,0.5413035192939355,1.123,2.576
realizing,11,2.064,0.541302469638153,1.356,2.919
hoo,3,4.067333333333333,0.5412912545222047,3.374,4.695
mannered,4,1.0190000000000001,0.5412360852714829,0.36,1.679
loathsome,10,1.5773,0.5412060698107514,0.747,2.629
coil,16,1.5795625,0.5411905820445788,0.623,2.575
apricot,6,1.3523333333333332,0.5411683861999167,0.318,2.004
missionary,26,0.9174615384615384,0.54115853149795,0.269,2.355
yoletta,5,1.8143999999999998,0.5411286723137113,0.997,2.582
rag,26,1.323,0.5411241148685833,0.361,2.674
lifting,43,0.7626279069767442,0.541113194677194,0.012,2.288
valueless,3,1.414,0.5410921055297948,0.964,2.175
intact,10,1.7611,0.5410767875265026,1.079,2.817
simile,2,1.2970000000000002,0.541,0.756,1.838
dodo,4,1.888,0.5409939925729306,1.318,2.773
spangled,4,1.10675,0.5409165254454702,0.271,1.782
atoms,4,1.60075,0.54089711359925,0.82,2.268
lilac,8,1.2773750000000001,0.5408779754944733,0.53,2.096
darted,28,0.9211071428571429,0.5408637496294842,0.113,2.102
perturbations,9,1.4256666666666669,0.5408209808553411,0.797,2.679
interpreter,8,1.23975,0.5407803967415978,0.689,2.214
unspoken,8,1.5415,0.5406879876601661,0.928,2.542
parliamentary,14,0.7206428571428573,0.5406301359317209,0.217,2.35
pulpit,13,1.2600769230769233,0.540600871045495,0.434,2.249
heretical,3,0.967,0.5405503368481669,0.239,1.533
commented,13,0.8498461538461537,0.5405297751926553,0.159,1.993
phone,6,2.027833333333333,0.5405042141885257,1.253,2.726
collie,5,1.5240000000000002,0.5405038390242941,0.797,2.35
vermouth,2,1.3015,0.5405000000000001,0.761,1.842
luster,2,0.7985,0.5405,0.258,1.339
repository,2,1.1435,0.5405,0.603,1.684
parentage,4,1.4020000000000001,0.5404891303254858,0.474,1.802
ranks,44,0.6949772727272728,0.5404791009598615,0.0,2.005
rena,4,0.77775,0.5404180673330603,0.309,1.697
tisnt,3,1.3836666666666666,0.5404148612151799,0.622,1.819
partys,3,1.1326666666666667,0.5404136275936137,0.519,1.834
woolly,3,1.4809999999999999,0.5404115715514117,0.743,2.022
watercress,3,1.071,0.5404023192646998,0.493,1.793
catechisms,3,1.2916666666666667,0.5403513260421924,0.879,2.055
dissipated,10,1.0295,0.5403253186738523,0.465,2.444
reuther,3,1.4673333333333334,0.5403241825258446,0.918,2.202
fairyland,5,1.3896000000000002,0.5403186467261704,0.565,2.036
artifice,9,0.9103333333333334,0.5403186302749723,0.192,1.778
syria,5,2.024,0.5402932537058001,1.491,2.751
continual,24,1.6337916666666665,0.5402757767386537,0.338,2.919
testimonies,3,1.1826666666666668,0.5402328715984945,0.608,1.906
bacon,26,1.0960769230769232,0.5402011678765124,0.05,2.483
derbyshire,4,1.44625,0.5401955085892515,0.954,2.322
dollys,7,0.6664285714285715,0.5401917271125283,0.065,1.732
ripping,5,0.7450000000000001,0.5401725650197352,0.138,1.614
uniformly,5,1.2698,0.5401708618576163,0.605,2.098
dilah,9,2.06,0.5400648109255036,1.168,2.965
supplying,11,1.1979090909090908,0.5400372806231158,0.404,1.959
gallantry,11,1.0733636363636363,0.5400355666279217,0.351,2.001
sufferer,9,1.19,0.5400253080489222,0.412,2.358
blandly,7,1.1247142857142856,0.5400247915699835,0.31,1.965
brand,21,0.9571428571428571,0.5400119298253896,0.041,1.757
uncommon,29,1.2789655172413794,0.5400089707274425,0.255,2.539
glorify,2,1.867,0.54,1.327,2.407
americas,4,0.9494999999999999,0.5399530072145168,0.376,1.813
insensible,18,1.3271111111111114,0.5398455426106092,0.67,2.433
hundredfold,3,1.0223333333333333,0.5397915235430145,0.306,1.609
campaigning,3,1.1596666666666666,0.5397729975544245,0.655,1.908
innocently,7,1.0471428571428572,0.5397495261882201,0.353,1.889
elephants,8,0.95975,0.5397417785385897,0.121,1.653
organism,7,1.1108571428571428,0.539728087246963,0.461,2.162
licking,6,1.0133333333333334,0.539624766748978,0.163,1.759
blasting,3,1.0643333333333334,0.5396049995650111,0.424,1.744
mollusks,3,1.8476666666666668,0.539593880205804,1.306,2.584
readjustments,3,1.5430000000000001,0.5395782303491002,1.152,2.306
lemons,6,0.7475,0.5395611642807514,0.122,1.625
contradicting,4,1.4892500000000002,0.5395532295334724,0.668,2.024
prone,9,1.3047777777777778,0.5395481191140472,0.307,2.19
regions,38,0.5723684210526315,0.5394857893378722,0.036,2.15
recantation,5,1.3754000000000002,0.5394781181846026,0.782,2.221
paddlers,4,1.49175,0.5394554546021385,0.832,2.206
grazed,6,1.7300000000000002,0.5394460121272564,1.132,2.616
ringing,35,0.7147714285714285,0.5394292266945173,0.008,2.096
recognised,22,1.1210909090909091,0.5394074955736078,0.376,2.268
lawns,7,0.7698571428571429,0.5393563435300659,0.035,1.854
antagonistic,3,1.075,0.5393187060233187,0.418,1.739
feelins,3,1.938666666666667,0.5393158217181799,1.177,2.354
wicker,17,0.6468823529411765,0.5393021506433859,0.039,2.028
guidance,18,0.9327777777777779,0.5392816781562876,0.304,1.956
acutely,7,1.0977142857142856,0.539264502894111,0.177,1.773
commodity,4,0.9600000000000001,0.5391952336584589,0.387,1.839
beginnings,9,0.9352222222222222,0.5391847297907334,0.234,1.747
enterprise,50,0.7660999999999999,0.5391571663253675,0.054,2.989
narrowed,10,1.1675,0.5390983676473153,0.162,2.034
tapering,8,1.709,0.539064699270876,0.916,2.687
whooping,6,1.169,0.5390646219764998,0.244,1.778
subsidy,3,0.9706666666666667,0.5390370014098187,0.268,1.578
dictates,8,1.27225,0.5390254516254311,0.578,1.991
mors,2,0.623,0.5389999999999999,0.084,1.162
reenforce,2,0.764,0.5389999999999999,0.225,1.303
zoological,2,1.439,0.5389999999999999,0.9,1.978
concentrated,23,1.2011739130434782,0.5389107897597437,0.348,2.317
edges,27,0.9794814814814815,0.5389014456981749,0.143,2.055
beating,60,0.9358333333333333,0.5388952021394223,0.052,2.67
alarming,18,0.9807222222222224,0.5388835996304,0.136,1.731
scratch,19,1.3134736842105263,0.5388714687509397,0.386,2.763
withdrawn,14,1.2729285714285716,0.5388379645503983,0.466,2.276
thrills,6,1.4425000000000001,0.5388338488501503,0.745,2.263
spine,7,1.475714285714286,0.5388293433216957,0.714,2.559
hesitating,22,0.9959545454545455,0.5387797220042484,0.007,2.06
clicked,8,1.056375,0.5387780010124764,0.154,1.826
unreality,8,1.254875,0.5387641964486877,0.572,1.951
bring,462,0.6708809523809524,0.538755923124863,0.0,2.876
pilgrim,11,1.3489090909090908,0.5387493015469769,0.574,2.405
virgil,5,1.9872,0.5387345914269845,1.302,2.686
cedar,12,1.3166666666666667,0.5387006486805904,0.397,2.11
impress,11,1.122818181818182,0.5386005128076784,0.098,1.954
basalt,6,1.7473333333333334,0.5385980773163686,1.244,2.835
lesson,70,0.7848857142857143,0.5385876382554957,0.006,2.222
antlers,7,0.9101428571428573,0.5385837058092876,0.268,1.873
inauguration,2,1.7385000000000002,0.5385000000000001,1.2,2.277
emerging,10,1.3298,0.5384416031474537,0.454,2.323
inferences,8,1.0594999999999999,0.538417821027499,0.332,1.994
corrective,6,0.9391666666666666,0.5384092051796869,0.448,2.038
sworn,13,1.4198461538461538,0.5383974577254308,0.73,2.342
comfortable,119,0.9374453781512605,0.538380214550846,0.069,2.581
domination,12,1.2381666666666666,0.5383784036860649,0.315,1.943
maintains,5,1.6236000000000002,0.5383722132502754,0.562,1.993
roulette,7,1.1788571428571426,0.5383656294939417,0.432,1.805
deals,4,0.8584999999999999,0.5383653499251229,0.299,1.601
physiognomy,7,1.2177142857142857,0.5383511106771741,0.545,2.213
frugal,4,1.40275,0.538350431875001,0.621,2.109
formation,33,1.366212121212121,0.5382647066254026,0.241,2.388
thanking,5,1.1222,0.5382064287984676,0.709,2.14
tete,6,0.7513333333333333,0.5381993641352204,0.227,1.872
mussel,8,1.004125,0.5381301974197322,0.294,1.99
wrung,11,0.8328181818181818,0.5381241523159735,0.202,1.92
paragraphs,4,1.4405,0.5381215011500655,0.827,2.243
energy,92,0.728891304347826,0.5381208135023079,0.029,3.794
hays,6,1.1358333333333335,0.5380744733667348,0.513,1.953
remnants,9,0.7094444444444445,0.5380223273167741,0.222,1.738
damboise,2,0.847,0.538,0.309,1.385
distractedly,2,1.451,0.538,0.913,1.989
cathedral,23,1.4694782608695653,0.5379453560066759,0.224,2.531
cognition,8,1.081625,0.5379335315585003,0.321,2.168
omitted,11,1.0116363636363637,0.5378802287646087,0.268,2.145
offender,7,0.9138571428571429,0.5378776888506022,0.278,2.145
tempests,5,1.1141999999999999,0.5378696496364151,0.772,2.183
judgements,10,1.1842000000000001,0.5378452937416112,0.689,2.462
clatter,16,1.4998125,0.5378335266081411,0.686,2.967
economist,8,1.083625,0.5377596901730363,0.341,2.046
vow,15,0.9123333333333331,0.5376907000208287,0.133,1.98
metzengerstein,11,0.9875454545454545,0.537669950068452,0.268,2.164
humorous,10,0.9177,0.5376338996008343,0.051,1.677
grander,6,1.062,0.5376064235727348,0.301,1.661
whine,4,0.64775,0.537595282252365,0.144,1.511
derives,7,1.4521428571428572,0.5375724346067045,0.851,2.499
throb,10,1.5363,0.537553355491341,0.774,2.39
parochial,3,1.636,0.5375394559161837,1.053,2.35
consumes,2,0.8735,0.5375,0.336,1.411
catamounts,2,1.2725,0.5375,0.735,1.81
unrecorded,2,1.7574999999999998,0.5375,1.22,2.295
niagara,12,1.0457500000000002,0.5374794763523534,0.248,1.965
perused,4,1.8079999999999998,0.5374253436524928,1.236,2.622
nodding,24,0.8473333333333334,0.5374244649767589,0.043,2.102
commemoration,4,1.5775,0.5374074338897816,1.159,2.495
consolations,4,1.65625,0.5373385222557564,0.871,2.315
quiney,5,1.1748,0.5372810809995081,0.319,1.85
edwin,11,0.8489999999999999,0.5372387314271511,0.092,1.829
mamas,3,0.944,0.5371833951268412,0.256,1.567
gauvain,11,1.2899999999999998,0.537177133473934,0.418,2.374
fished,10,1.4967000000000001,0.5371727934287066,0.812,2.408
observatory,5,1.1771999999999998,0.5371247154991102,0.489,2.112
squatters,3,1.8209999999999997,0.5371207188953584,1.065,2.263
imperatives,5,0.5422,0.5371101935357399,0.093,1.599
static,5,1.5977999999999999,0.5371001396387829,0.959,2.329
lackman,6,1.1856666666666664,0.5370843095413936,0.486,2.195
entertain,27,0.9794074074074074,0.5370806035968392,0.127,2.431
depraved,8,1.152,0.5370733190170593,0.023,2.014
inconsolable,4,2.1075,0.5370523717478585,1.599,2.952
sizing,2,1.524,0.537,0.987,2.061
denials,2,2.142,0.5369999999999999,1.605,2.679
recrimination,2,1.339,0.5369999999999999,0.802,1.876
lashes,7,1.139857142857143,0.5369802945497105,0.413,1.852
compositions,7,1.4237142857142857,0.5369697289381575,0.577,1.832
noose,3,1.3143333333333331,0.5369632720731982,0.845,2.066
poorly,15,1.6699333333333335,0.5369058845727889,0.742,2.282
privation,7,1.4348571428571428,0.5369034040738822,0.542,2.16
ole,7,0.6390000000000001,0.5368947755380006,0.019,1.61
systematic,9,1.376111111111111,0.53685699408573,0.463,2.142
habitation,16,1.25075,0.5368539722308107,0.281,2.207
nimrod,3,0.9463333333333334,0.5368409654843995,0.371,1.663
tactics,14,1.1444285714285716,0.5368310074988636,0.315,2.002
standstill,6,1.5598333333333334,0.5368266066017552,0.959,2.684
narrower,10,1.7402000000000002,0.536737514992198,0.852,2.549
switches,6,1.3483333333333334,0.5367068307951952,0.505,2.289
depended,28,1.1624285714285711,0.5366524832283012,0.387,2.364
skimming,6,1.131,0.5366320899834448,0.502,1.984
dishonorable,3,1.6263333333333332,0.5366018594410157,1.058,2.346
dissolution,12,1.14025,0.5365901795908432,0.497,2.181
blackness,22,1.5422272727272728,0.5365278889487802,0.676,2.635
telegraphic,4,1.8199999999999998,0.5365263274062141,0.981,2.475
dios,2,1.0775000000000001,0.5365,0.541,1.614
royds,2,1.3125,0.5365,0.776,1.849
bunch,34,0.8658235294117647,0.5364840039602209,0.003,1.796
intrinsically,5,1.6978000000000002,0.5364242350975579,0.955,2.499
splintered,7,1.2572857142857141,0.536404355550047,0.49,2.229
slush,3,1.518,0.5363698972413224,0.875,2.188
idleness,11,1.1073636363636365,0.5363562711358718,0.464,2.199
obstructions,5,0.7532,0.5363455602501059,0.14,1.461
provinces,18,1.2431666666666665,0.5363343950683503,0.14,2.178
sling,13,0.7987692307692308,0.5363117855883336,0.132,2.092
salisbury,5,0.9763999999999999,0.5362333820268932,0.369,1.736
conjugal,3,1.11,0.5362114010972414,0.36,1.582
bridegroom,10,1.0210000000000001,0.5361701222559869,0.195,2.056
scald,8,2.05975,0.5361083729060757,1.491,3.268
floods,12,1.204,0.5361004259153939,0.357,2.01
shoemaking,4,1.18025,0.5360719984293154,0.475,1.88
liedenbrock,4,1.5644999999999998,0.5360123599321194,0.936,2.405
cranks,2,1.541,0.536,1.005,2.077
tarsus,2,1.521,0.536,0.985,2.057
smithfield,2,1.012,0.536,0.476,1.548
zoo,2,1.6989999999999998,0.5359999999999999,1.163,2.235
cosmopolitanism,2,2.195,0.5359999999999999,1.659,2.731
deduction,2,2.171,0.5359999999999999,1.635,2.707
masterful,8,1.39725,0.535996676762086,0.573,2.261
anticipation,18,1.527111111111111,0.5359934585928461,0.515,2.309
willingness,7,1.667857142857143,0.5359923849596129,1.127,2.714
generosity,29,1.4021379310344828,0.5359617667873225,0.546,2.758
crops,19,1.206736842105263,0.53594676111338,0.309,2.39
desperately,23,1.0854347826086959,0.5359362247982866,0.065,2.266
chips,9,1.234,0.5358899140681788,0.357,2.065
bloom,51,0.9892352941176471,0.5358410134503534,0.072,2.234
overthrew,3,1.9653333333333336,0.5358241834366527,1.28,2.588
medium,36,0.8079166666666668,0.535776195761294,0.0,2.478
councils,10,1.6631,0.5357462925676668,1.113,2.79
antilles,3,2.266666666666667,0.5357426828452464,1.772,3.011
article,63,0.7440476190476192,0.5357099555380551,0.005,2.193
parent,21,1.2586666666666668,0.5356804603077805,0.343,2.265
indications,16,1.3913125,0.535674891929564,0.604,2.555
inflicted,13,1.028,0.5356659406757163,0.199,1.712
unfounded,3,1.4066666666666665,0.535643123315847,0.736,2.047
peggotty,7,0.8395714285714285,0.5356301648240022,0.06,1.497
sensibility,15,1.4054666666666666,0.5356264701781976,0.435,2.274
meadow,47,0.7721489361702127,0.5356255431725304,0.011,2.157
harboured,4,1.7469999999999999,0.5355893949659571,1.111,2.303
manny,4,1.01075,0.53557743371057,0.117,1.54
nymph,6,0.9273333333333332,0.5355743542113354,0.358,1.866
screws,8,1.682,0.5355051353628646,0.607,2.641
alaskan,2,0.8715,0.5355000000000001,0.336,1.407
louse,2,0.9055,0.5355000000000001,0.37,1.441
recapitulation,2,1.1524999999999999,0.5355,0.617,1.688
responsively,2,1.1604999999999999,0.5355,0.625,1.696
repine,4,0.92525,0.5354635258353271,0.005,1.297
country,762,0.8286548556430445,0.5354552362329004,0.0,3.102
greetings,8,1.108,0.5353809391452035,0.31,2.025
claimant,3,0.9860000000000001,0.5353808613189929,0.541,1.739
dignity,92,0.9240543478260869,0.5353594965297381,0.002,2.445
archipelago,3,1.4976666666666665,0.5353318804463472,0.76,2.014
petty,27,0.8805185185185186,0.5353002875071268,0.106,2.268
dormitory,3,1.1853333333333333,0.5352795738884703,0.579,1.881
bouquet,9,1.2486666666666666,0.5352195811066707,0.518,2.125
elapsed,18,1.0562222222222222,0.5351996050857574,0.059,1.932
journal,17,1.049529411764706,0.5351763994672343,0.271,2.518
recklessness,6,0.7893333333333333,0.535139753293993,0.302,1.865
meagre,10,1.0375,0.5351297506212862,0.324,2.36
weighed,28,1.0753214285714288,0.5350991265691826,0.051,1.917
squint,6,1.0953333333333333,0.5350858705748909,0.225,1.746
hideous,40,1.205075,0.5350660420686403,0.128,2.182
caves,14,1.5553571428571427,0.5350562863772714,0.643,2.397
drawback,5,1.2826,0.5350026541990236,0.598,1.88
neapolitan,2,0.797,0.535,0.262,1.332
mediterranean,9,1.3293333333333335,0.5349895118390432,0.604,2.48
satisfying,14,0.8553571428571428,0.5349079503111938,0.062,2.297
disfigurement,3,2.171,0.534902483324453,1.77,2.927
despotism,12,1.008,0.5348993674826447,0.194,2.349
paints,5,1.0255999999999998,0.5348856326356131,0.516,2.005
clarity,3,1.529,0.5348725704938202,1.013,2.266
fatherhood,3,1.7246666666666666,0.5346882788649435,1.09,2.398
insulation,3,1.0656666666666668,0.534678927540216,0.311,1.484
egyptian,19,0.8920526315789473,0.534671121116741,0.026,1.826
furry,3,1.1536666666666666,0.5346302980149513,0.578,1.866
managers,4,1.0959999999999999,0.5346148146095467,0.287,1.757
plentifully,3,1.7326666666666668,0.5345654517664066,1.013,2.293
